Date,Region,Product_Category,Units_Sold,Revenue,Marketing_Spend,Customer_Satisfaction
2023-09-29 07:44:03.648729744,Asia,Clothing,979,26669.95,8949.51,7.8
2023-09-29 12:59:29.033806760,South America,Clothing,38,46434.47,8671.16,6.8
2023-09-29 18:14:54.418883776,North America,Home,370,21723.19,4440.25,7.9
2023-09-29 23:30:19.803960792,South America,Electronics,317,43555.71,3873.32,9.4
2023-09-30 04:45:45.189037808,Asia,Electronics,892,22723.29,9334.84,7.4
2023-09-30 10:01:10.574114824,South America,Sports,951,48972.79,7180.13,8.8
2023-09-30 15:16:35.959191840,North America,Beauty,171,48011.8,9289.63,9.9
2023-09-30 20:32:01.344268848,Europe,Clothing,878,16792.27,7990.05,8.2
2023-10-01 01:47:26.729345864,South America,Clothing,861,44353.22,6132.04,7.4
2023-10-01 07:02:52.114422880,North America,Clothing,70,42456.76,1246.94,4.2
2023-10-01 12:18:17.499499896,North America,Beauty,134,10928.68,2985.66,6.2
2023-10-01 17:33:42.884576912,Asia,Sports,465,31402.37,9691.54,7.4
2023-10-01 22:49:08.269653928,Asia,Beauty,80,4097.77,3262.28,8.8
2023-10-02 04:04:33.654730944,South America,Electronics,847,41917.18,1023.22,6.6
2023-10-02 09:19:59.039807960,Europe,Electronics,916,9140.02,7104.78,9.8
2023-10-02 14:35:24.424884976,North America,Clothing,885,4005.33,7366.64,5.6
2023-10-02 19:50:49.809961992,South America,Home,475,20310.85,2926.03,8.5
2023-10-03 01:06:15.195039008,North America,Clothing,252,29057.65,3046.95,6.5
2023-10-03 06:21:40.580116024,North America,Home,499,42818.39,4742.04,6.9
2023-10-03 11:37:05.965193040,Europe,Beauty,770,48725.01,315.71,8.8
2023-10-03 16:52:31.350270048,Europe,Electronics,230,22254.88,7914.3,5.8
2023-10-03 22:07:56.735347064,South America,Home,482,3492.12,3239.18,4.6
2023-10-04 03:23:22.120424080,Europe,Beauty,968,37581.22,8552.25,7.1
2023-10-04 08:38:47.505501096,Europe,Electronics,542,28476.08,8046.04,7.2
2023-10-04 13:54:12.890578112,South America,Home,503,22670.62,6647.88,8.8
2023-10-04 19:09:38.275655128,Europe,Clothing,908,15808.81,3316.26,9.8
2023-10-05 00:25:03.660732144,Asia,Clothing,91,25368.73,5211.53,4.3
2023-10-05 05:40:29.045809160,North America,Clothing,865,17264.64,4503.81,7.6
2023-10-05 10:55:54.430886176,North America,Beauty,888,37972.09,3454.93,8.1
2023-10-05 16:11:19.815963192,North America,Clothing,531,27422.74,8496.55,9.9
2023-10-05 21:26:45.201040208,North America,Sports,932,43903.96,4886.72,9.7
2023-10-06 02:42:10.586117224,South America,Electronics,21,27405.42,8343.96,8.3
2023-10-06 07:57:35.971194240,North America,Beauty,272,12293.99,1141.66,7.1
2023-10-06 13:13:01.356271256,North America,Clothing,666,42629.05,1496.15,5.0
2023-10-06 18:28:26.741348264,North America,Electronics,458,28082.34,9775.47,6.3
2023-10-06 23:43:52.126425280,North America,Home,201,10738.63,5918.91,7.5
2023-10-07 04:59:17.511502296,Asia,Clothing,771,31363.64,5146.72,8.4
2023-10-07 10:14:42.896579312,North America,Electronics,123,18206.98,5279.25,7.8
2023-10-07 15:30:08.281656328,Asia,Sports,35,42298.08,2231.16,8.3
2023-10-07 20:45:33.666733344,South America,Home,792,22938.34,7215.17,6.6
2023-10-08 02:00:59.051810360,Europe,Sports,508,36458.85,939.33,8.4
2023-10-08 07:16:24.436887376,North America,Electronics,517,5229.04,5775.9,4.9
2023-10-08 12:31:49.821964392,Europe,Sports,554,20103.21,5750.61,5.0
2023-10-08 17:47:15.207041408,Europe,Electronics,71,49170.45,9150.47,5.0
2023-10-08 23:02:40.592118424,South America,Electronics,238,40518.78,5309.21,9.3
2023-10-09 04:18:05.977195440,Europe,Sports,824,8417.07,1456.92,4.5
2023-10-09 09:33:31.362272456,Asia,Electronics,616,14249.32,5770.26,8.8
2023-10-09 14:48:56.747349464,Europe,Clothing,44,16825.88,1004.14,5.4
2023-10-09 20:04:22.132426480,Europe,Electronics,714,32693.1,2117.56,6.8
2023-10-10 01:19:47.517503496,Europe,Beauty,465,37971.24,407.97,9.5
2023-10-10 06:35:12.902580512,North America,Electronics,597,37601.57,5181.61,7.5
2023-10-10 11:50:38.287657528,North America,Beauty,900,25738.77,936.87,5.3
2023-10-10 17:06:03.672734544,Asia,Electronics,511,40635.62,4747.0,5.7
2023-10-10 22:21:29.057811560,Asia,Electronics,770,22135.37,9336.16,9.5
2023-10-11 03:36:54.442888576,North America,Sports,604,6632.09,7225.64,6.6
2023-10-11 08:52:19.827965592,Asia,Clothing,34,28439.87,866.38,7.5
2023-10-11 14:07:45.213042608,North America,Clothing,578,47638.92,2319.68,6.8
2023-10-11 19:23:10.598119624,South America,Home,41,39753.19,6769.26,6.3
2023-10-12 00:38:35.983196640,Europe,Sports,840,29145.68,8957.55,5.3
2023-10-12 05:54:01.368273656,Europe,Sports,21,32516.88,425.89,8.1
2023-10-12 11:09:26.753350664,Asia,Clothing,328,46562.82,8143.27,8.3
2023-10-12 16:24:52.138427680,North America,Sports,854,21702.97,5661.96,5.6
2023-10-12 21:40:17.523504696,North America,Clothing,613,16904.01,5506.3,8.7
2023-10-13 02:55:42.908581712,Asia,Sports,10,48873.46,9582.35,9.1
2023-10-13 08:11:08.293658728,North America,Electronics,444,43240.44,7501.68,9.5
2023-10-13 13:26:33.678735744,South America,Clothing,847,16490.66,8516.18,5.0
2023-10-13 18:41:59.063812760,Europe,Clothing,145,23457.14,3604.56,5.8
2023-10-13 23:57:24.448889776,Asia,Beauty,205,21046.37,5588.2,9.2
2023-10-14 05:12:49.833966792,Asia,Sports,142,7880.24,6192.52,5.2
2023-10-14 10:28:15.219043808,North America,Sports,994,47912.06,3283.68,4.0
2023-10-14 15:43:40.604120824,Asia,Clothing,95,20513.47,5745.46,9.2
2023-10-14 20:59:05.989197840,South America,Electronics,485,43828.79,2442.89,6.0
2023-10-15 02:14:31.374274856,North America,Electronics,816,9873.13,1519.42,6.5
2023-10-15 07:29:56.759351872,North America,Electronics,800,27619.61,3802.31,6.7
2023-10-15 12:45:22.144428880,North America,Sports,333,1686.09,7418.97,9.1
2023-10-15 18:00:47.529505896,North America,Beauty,189,38328.91,9170.25,6.0
2023-10-15 23:16:12.914582912,South America,Clothing,525,29255.24,4631.37,9.4
2023-10-16 04:31:38.299659928,North America,Home,647,31466.68,6463.95,7.7
2023-10-16 09:47:03.684736944,Asia,Beauty,184,3060.18,1120.07,7.2
2023-10-16 15:02:29.069813960,South America,Home,772,10946.4,9054.19,6.0
2023-10-16 20:17:54.454890976,Europe,Beauty,30,4179.38,5729.18,5.5
2023-10-17 01:33:19.839967992,Europe,Electronics,961,14801.26,7825.35,7.7
2023-10-17 06:48:45.225045008,Asia,Sports,114,31558.23,7964.97,6.7
2023-10-17 12:04:10.610122024,Asia,Home,587,28526.21,2639.16,9.5
2023-10-17 17:19:35.995199040,South America,Beauty,452,30801.42,5338.83,6.9
2023-10-17 22:35:01.380276056,Europe,Sports,784,27687.94,9608.75,7.1
2023-10-18 03:50:26.765353072,Europe,Home,58,14014.93,987.38,6.5
2023-10-18 09:05:52.150430080,Europe,Clothing,537,12603.12,6862.19,8.7
2023-10-18 14:21:17.535507096,Europe,Beauty,154,7284.45,9626.41,6.5
2023-10-18 19:36:42.920584112,Europe,Clothing,349,42529.01,3075.71,5.6
2023-10-19 00:52:08.305661128,North America,Electronics,771,31015.73,8628.33,9.2
2023-10-19 06:07:33.690738144,Asia,Clothing,864,9732.3,9343.21,7.6
2023-10-19 11:22:59.075815160,North America,Clothing,363,9271.86,7496.15,7.5
2023-10-19 16:38:24.460892176,Europe,Beauty,84,43715.26,2390.15,7.7
2023-10-19 21:53:49.845969192,South America,Electronics,811,37265.18,3406.61,8.3
2023-10-20 03:09:15.231046208,South America,Clothing,938,33140.25,454.51,5.9
2023-10-20 08:24:40.616123224,Europe,Sports,803,20639.77,8331.39,4.2
2023-10-20 13:40:06.001200240,Europe,Home,587,13467.79,8511.15,8.9
2023-10-20 18:55:31.386277256,South America,Clothing,646,48982.81,6363.83,4.8
2023-10-21 00:10:56.771354272,North America,Electronics,328,39963.36,3590.03,8.3
2023-10-21 05:26:22.156431288,North America,Clothing,96,15438.07,860.43,4.5
2023-10-21 10:41:47.541508296,Europe,Home,562,42454.46,7555.27,6.3
2023-10-21 15:57:12.926585312,North America,Electronics,991,38067.13,7292.61,4.4
2023-10-21 21:12:38.311662328,South America,Beauty,707,15205.49,9134.76,7.1
2023-10-22 02:28:03.696739344,North America,Electronics,875,21614.37,7332.27,7.9
2023-10-22 07:43:29.081816360,Europe,Beauty,901,9704.7,8304.08,5.0
2023-10-22 12:58:54.466893376,South America,Electronics,856,5997.1,7484.95,6.2
2023-10-22 18:14:19.851970392,North America,Home,787,36276.72,6343.8,9.6
2023-10-22 23:29:45.237047408,Asia,Home,792,13741.84,4326.97,6.7
2023-10-23 04:45:10.622124424,South America,Electronics,51,41092.94,9030.96,8.8
2023-10-23 10:00:36.007201440,South America,Clothing,102,49782.63,6544.59,9.6
2023-10-23 15:16:01.392278456,Asia,Home,706,4292.68,4043.72,9.8
2023-10-23 20:31:26.777355472,Asia,Beauty,736,23915.24,926.35,9.4
2023-10-24 01:46:52.162432488,South America,Beauty,516,40202.1,2977.98,5.9
2023-10-24 07:02:17.547509496,Asia,Sports,538,39553.07,5482.89,9.8
2023-10-24 12:17:42.932586512,Europe,Beauty,965,38119.86,2828.79,8.9
2023-10-24 17:33:08.317663528,Europe,Sports,274,17775.25,2290.23,9.0
2023-10-24 22:48:33.702740544,Europe,Electronics,635,22965.74,5321.2,4.1
2023-10-25 04:03:59.087817560,South America,Electronics,301,29950.93,1781.22,9.7
2023-10-25 09:19:24.472894576,Asia,Electronics,978,48710.06,8024.06,8.7
2023-10-25 14:34:49.857971592,Asia,Clothing,473,16713.59,4895.24,8.6
2023-10-25 19:50:15.243048608,North America,Clothing,813,46195.62,5781.24,4.5
2023-10-26 01:05:40.628125624,North America,Sports,569,13833.17,1559.09,5.4
2023-10-26 06:21:06.013202640,Asia,Beauty,828,49459.19,3313.31,9.8
2023-10-26 11:36:31.398279656,Asia,Beauty,106,33678.05,4159.89,7.0
2023-10-26 16:51:56.783356672,Asia,Electronics,896,23443.82,8101.31,6.4
2023-10-26 22:07:22.168433688,South America,Home,104,30862.83,7724.58,9.0
2023-10-27 03:22:47.553510696,Asia,Clothing,335,13990.29,2307.48,4.5
2023-10-27 08:38:12.938587712,North America,Clothing,83,14071.61,6200.17,6.5
2023-10-27 13:53:38.323664728,South America,Electronics,345,6120.95,2510.22,6.3
2023-10-27 19:09:03.708741744,Asia,Clothing,77,6145.49,9883.65,6.1
2023-10-28 00:24:29.093818760,North America,Electronics,767,17709.75,9526.03,5.8
2023-10-28 05:39:54.478895776,South America,Sports,927,38261.35,5676.32,5.3
2023-10-28 10:55:19.863972792,Asia,Beauty,86,30594.57,7019.14,5.0
2023-10-28 16:10:45.249049808,Asia,Home,217,5577.94,8034.16,7.8
2023-10-28 21:26:10.634126824,Asia,Beauty,893,42685.71,7237.88,9.5
2023-10-29 02:41:36.019203840,South America,Beauty,775,30267.7,7028.3,7.1
2023-10-29 07:57:01.404280856,North America,Sports,230,48062.35,9589.68,5.8
2023-10-29 13:12:26.789357872,North America,Clothing,271,33674.18,6004.92,5.0
2023-10-29 18:27:52.174434888,Europe,Home,419,9171.16,6399.4,9.0
2023-10-29 23:43:17.559511904,Asia,Clothing,340,23952.28,8507.76,9.8
2023-10-30 04:58:42.944588912,Europe,Beauty,353,32600.63,6731.92,6.1
2023-10-30 10:14:08.329665928,Europe,Electronics,998,1899.1,7356.03,5.7
2023-10-30 15:29:33.714742944,North America,Beauty,780,1238.06,2418.27,7.6
2023-10-30 20:44:59.099819960,South America,Clothing,829,6905.45,3775.54,8.7
2023-10-31 02:00:24.484896976,South America,Beauty,83,12957.39,1558.28,6.7
2023-10-31 07:15:49.869973992,North America,Electronics,646,21762.68,5107.08,7.8
2023-10-31 12:31:15.255051008,South America,Sports,709,24628.3,4611.7,8.3
2023-10-31 17:46:40.640128024,Europe,Clothing,263,7332.37,9971.91,9.8
2023-10-31 23:02:06.025205040,Asia,Beauty,968,33832.88,6150.97,5.0
2023-11-01 04:17:31.410282056,North America,Clothing,842,30008.83,7885.8,10.0
2023-11-01 09:32:56.795359072,Asia,Sports,829,15075.97,3406.75,6.4
2023-11-01 14:48:22.180436088,South America,Beauty,756,1176.16,8332.3,8.3
2023-11-01 20:03:47.565513104,Asia,Beauty,995,4343.57,6189.34,7.4
2023-11-02 01:19:12.950590112,South America,Clothing,771,19888.89,7000.22,6.9
2023-11-02 06:34:38.335667128,South America,Clothing,341,8121.73,3014.86,8.2
2023-11-02 11:50:03.720744144,Europe,Electronics,407,19152.57,5531.52,6.4
2023-11-02 17:05:29.105821160,South America,Sports,354,31595.04,6376.97,4.8
2023-11-02 22:20:54.490898176,Europe,Electronics,593,27588.25,5932.04,6.9
2023-11-03 03:36:19.875975192,Europe,Beauty,756,11943.21,9160.42,7.1
2023-11-03 08:51:45.261052208,Europe,Clothing,845,17519.21,8992.9,5.2
2023-11-03 14:07:10.646129224,North America,Beauty,677,30894.54,9712.74,9.6
2023-11-03 19:22:36.031206240,North America,Beauty,464,43112.32,6707.54,5.4
2023-11-04 00:38:01.416283256,South America,Home,915,37784.07,9721.95,6.5
2023-11-04 05:53:26.801360272,Europe,Home,124,27893.3,8341.53,4.9
2023-11-04 11:08:52.186437288,North America,Beauty,322,18433.5,2781.24,7.2
2023-11-04 16:24:17.571514304,Europe,Clothing,237,18570.04,4331.61,5.8
2023-11-04 21:39:42.956591312,Asia,Beauty,843,44031.16,2460.09,6.9
2023-11-05 02:55:08.341668328,Asia,Home,867,2442.56,141.55,5.3
2023-11-05 08:10:33.726745344,Asia,Clothing,254,49405.14,1961.68,4.3
2023-11-05 13:25:59.111822360,South America,Beauty,827,33386.58,140.2,8.7
2023-11-05 18:41:24.496899376,Europe,Sports,535,34216.32,7226.4,7.8
2023-11-05 23:56:49.881976392,Asia,Sports,537,2380.89,4312.79,6.0
2023-11-06 05:12:15.267053408,North America,Beauty,959,30473.7,3194.49,4.3
2023-11-06 10:27:40.652130424,Asia,Clothing,436,24496.51,7641.04,9.2
2023-11-06 15:43:06.037207440,Asia,Beauty,51,5736.06,8341.62,5.0
2023-11-06 20:58:31.422284456,Asia,Beauty,474,14257.14,9755.47,9.6
2023-11-07 02:13:56.807361472,South America,Home,631,44570.57,6455.93,6.9
2023-11-07 07:29:22.192438488,North America,Sports,287,27724.43,4669.14,6.0
2023-11-07 12:44:47.577515504,Europe,Home,845,20964.12,3122.12,8.5
2023-11-07 18:00:12.962592520,North America,Home,28,4097.77,2300.95,9.3
2023-11-07 23:15:38.347669528,Europe,Beauty,75,35849.02,2207.97,6.2
2023-11-08 04:31:03.732746544,South America,Home,176,35291.12,4150.97,6.4
2023-11-08 09:46:29.117823560,South America,Sports,594,30895.16,9918.68,6.6
2023-11-08 15:01:54.502900576,South America,Home,412,25758.0,108.45,9.5
2023-11-08 20:17:19.887977592,South America,Sports,921,21972.33,2052.34,8.2
2023-11-09 01:32:45.273054608,Europe,Home,831,29866.92,1965.09,5.5
2023-11-09 06:48:10.658131624,Asia,Sports,418,12053.07,7199.48,5.1
2023-11-09 12:03:36.043208640,Europe,Home,121,47092.32,3589.6,5.4
2023-11-09 17:19:01.428285656,North America,Home,283,29645.33,4626.88,5.6
2023-11-09 22:34:26.813362672,South America,Clothing,416,15904.03,1571.38,5.4
2023-11-10 03:49:52.198439688,South America,Sports,382,22759.15,4109.47,8.0
2023-11-10 09:05:17.583516704,North America,Sports,606,40381.4,1121.68,4.7
2023-11-10 14:20:42.968593720,Europe,Sports,660,8500.0,5377.13,6.3
2023-11-10 19:36:08.353670728,Asia,Electronics,48,14995.36,1069.59,7.8
2023-11-11 00:51:33.738747744,Asia,Home,114,34135.65,7926.03,5.7
2023-11-11 06:06:59.123824760,North America,Sports,333,16116.72,5709.36,4.4
2023-11-11 11:22:24.508901776,Asia,Electronics,802,39728.83,7267.28,4.5
2023-11-11 16:37:49.893978792,Europe,Clothing,968,6957.45,4243.31,4.8
2023-11-11 21:53:15.279055808,Europe,Sports,423,38252.97,3876.76,9.0
2023-11-12 03:08:40.664132824,North America,Sports,438,3883.41,1072.27,7.9
2023-11-12 08:24:06.049209840,Europe,Electronics,644,1123.33,5286.17,4.4
2023-11-12 13:39:31.434286856,South America,Home,739,44962.06,5193.57,6.3
2023-11-12 18:54:56.819363872,North America,Clothing,898,29276.29,4734.21,5.7
2023-11-13 00:10:22.204440888,Europe,Sports,70,17915.43,7431.13,7.5
2023-11-13 05:25:47.589517904,North America,Home,621,12013.43,8341.79,7.1
2023-11-13 10:41:12.974594920,Asia,Clothing,316,31035.85,7532.82,6.9
2023-11-13 15:56:38.359671936,Europe,Beauty,363,25695.61,1524.27,5.9
2023-11-13 21:12:03.744748944,South America,Beauty,402,49584.09,6258.39,4.8
2023-11-14 02:27:29.129825960,Europe,Clothing,213,49169.19,895.2,8.5
2023-11-14 07:42:54.514902976,North America,Electronics,267,31933.72,6976.76,9.3
2023-11-14 12:58:19.899979992,North America,Clothing,495,22422.09,3880.21,9.7
2023-11-14 18:13:45.285057008,Europe,Clothing,526,24811.48,1411.74,4.4
2023-11-14 23:29:10.670134024,South America,Electronics,455,34282.71,8634.3,8.4
2023-11-15 04:44:36.055211040,South America,Electronics,718,5527.94,6178.68,8.4
2023-11-15 10:00:01.440288056,South America,Home,189,16753.43,3611.78,9.7
2023-11-15 15:15:26.825365072,North America,Home,351,4225.98,404.2,5.5
2023-11-15 20:30:52.210442088,Europe,Electronics,142,4131.36,5419.37,8.5
2023-11-16 01:46:17.595519104,Asia,Beauty,452,10194.04,9239.94,4.3
2023-11-16 07:01:42.980596120,North America,Beauty,845,24520.04,6004.16,7.8
2023-11-16 12:17:08.365673136,South America,Clothing,262,39346.33,9719.34,6.1
2023-11-16 17:32:33.750750144,Europe,Sports,274,24532.05,1450.87,8.6
2023-11-16 22:47:59.135827160,South America,Clothing,102,17106.09,5726.22,9.2
2023-11-17 04:03:24.520904176,Asia,Clothing,671,4576.47,8001.44,6.2
2023-11-17 09:18:49.905981192,South America,Sports,420,27739.63,5302.85,7.2
2023-11-17 14:34:15.291058208,South America,Electronics,147,13927.8,1001.56,4.7
2023-11-17 19:49:40.676135224,Asia,Beauty,217,30939.24,5870.57,6.5
2023-11-18 01:05:06.061212240,Europe,Clothing,646,48870.79,6156.21,6.2
2023-11-18 06:20:31.446289256,North America,Sports,755,6010.06,7314.22,5.1
2023-11-18 11:35:56.831366272,Europe,Home,582,11000.21,7635.99,9.4
2023-11-18 16:51:22.216443288,Asia,Clothing,316,23918.18,7730.65,4.9
2023-11-18 22:06:47.601520304,South America,Beauty,275,48446.38,6668.1,7.8
2023-11-19 03:22:12.986597320,Europe,Electronics,655,38704.58,2236.53,9.3
2023-11-19 08:37:38.371674336,North America,Clothing,327,44962.35,4101.93,9.5
2023-11-19 13:53:03.756751344,Asia,Clothing,122,17018.88,7783.69,8.8
2023-11-19 19:08:29.141828360,Europe,Sports,910,49605.9,9538.93,5.1
2023-11-20 00:23:54.526905376,North America,Home,387,5590.22,881.57,8.9
2023-11-20 05:39:19.911982392,Asia,Home,463,3122.16,5401.81,5.7
2023-11-20 10:54:45.297059408,North America,Electronics,200,42852.33,3193.97,9.5
2023-11-20 16:10:10.682136424,Asia,Beauty,900,46399.61,2331.4,8.3
2023-11-20 21:25:36.067213440,South America,Electronics,449,4983.98,5107.53,8.7
2023-11-21 02:41:01.452290456,Europe,Clothing,196,6114.66,6100.28,4.5
2023-11-21 07:56:26.837367472,North America,Clothing,840,2142.12,196.75,7.5
2023-11-21 13:11:52.222444488,Asia,Home,376,5673.12,7824.05,8.9
2023-11-21 18:27:17.607521504,North America,Beauty,98,10866.28,8216.83,9.2
2023-11-21 23:42:42.992598520,North America,Sports,196,48518.79,9658.56,4.2
2023-11-22 04:58:08.377675536,Europe,Beauty,828,33559.08,1888.37,9.6
2023-11-22 10:13:33.762752552,South America,Clothing,955,39038.37,5986.07,4.3
2023-11-22 15:28:59.147829560,North America,Sports,141,38918.9,4323.59,7.7
2023-11-22 20:44:24.532906576,Asia,Beauty,881,26986.15,3414.8,8.2
2023-11-23 01:59:49.917983592,Asia,Beauty,644,39975.7,5699.77,4.6
2023-11-23 07:15:15.303060608,South America,Sports,569,29992.47,7845.59,4.3
2023-11-23 12:30:40.688137624,Asia,Clothing,809,16070.03,328.22,8.7
2023-11-23 17:46:06.073214640,South America,Beauty,385,28274.95,9697.06,6.3
2023-11-23 23:01:31.458291656,Asia,Sports,700,26908.68,8117.83,4.6
2023-11-24 04:16:56.843368672,Europe,Clothing,701,41260.93,7536.42,8.6
2023-11-24 09:32:22.228445688,North America,Sports,108,49095.5,7627.84,9.1
2023-11-24 14:47:47.613522704,Europe,Sports,851,20846.61,3951.7,7.5
2023-11-24 20:03:12.998599720,North America,Beauty,43,38287.84,7541.04,5.0
2023-11-25 01:18:38.383676736,North America,Clothing,941,5438.27,3929.03,4.1
2023-11-25 06:34:03.768753752,North America,Beauty,591,38953.15,8997.2,8.2
2023-11-25 11:49:29.153830760,Europe,Electronics,180,18885.14,1854.5,7.3
2023-11-25 17:04:54.538907776,North America,Electronics,375,2449.81,2994.24,7.9
2023-11-25 22:20:19.923984792,Europe,Clothing,793,18480.69,5558.24,8.9
2023-11-26 03:35:45.309061808,South America,Sports,68,30726.82,3260.19,6.6
2023-11-26 08:51:10.694138824,Asia,Beauty,190,6402.88,4299.95,4.7
2023-11-26 14:06:36.079215840,Asia,Beauty,28,46239.71,4974.98,9.6
2023-11-26 19:22:01.464292856,North America,Clothing,235,4344.78,8577.9,7.3
2023-11-27 00:37:26.849369872,Europe,Clothing,482,46535.33,5279.6,7.7
2023-11-27 05:52:52.234446888,Asia,Electronics,104,35503.31,3688.35,9.6
2023-11-27 11:08:17.619523904,Europe,Home,890,16820.75,2552.59,9.6
2023-11-27 16:23:43.004600920,Europe,Clothing,306,19842.14,4145.89,7.4
2023-11-27 21:39:08.389677936,North America,Home,602,37170.06,5205.79,5.8
2023-11-28 02:54:33.774754952,Asia,Clothing,184,30272.82,7486.54,10.0
2023-11-28 08:09:59.159831968,North America,Sports,231,33746.32,1298.38,8.1
2023-11-28 13:25:24.544908976,North America,Sports,624,19763.65,2293.93,6.5
2023-11-28 18:40:49.929985992,Asia,Electronics,63,24646.77,3858.57,7.4
2023-11-28 23:56:15.315063008,Asia,Electronics,704,49498.44,3667.94,6.5
2023-11-29 05:11:40.700140024,South America,Home,872,11089.18,3978.31,9.3
